,order_id,customer_id,order_date,is_canceled,number_of_paid_orders_before
3354,3354,61188,2016-02-25 21:28:50,0,7
3355,3355,9633,2016-02-25 21:41:35,0,15
3356,3356,23148,2016-02-25 21:56:57,1,3
3357,3357,15871,2016-02-25 22:30:13,0,8
3358,3358,11168,2016-02-25 22:47:45,0,44
3359,3359,26904,2016-02-25 22:47:59,0,1
3360,3360,11168,2016-02-25 22:51:09,0,45
3361,3361,11168,2016-02-25 22:56:40,0,46
3362,3362,9633,2016-02-25 23:12:20,0,16
3363,3363,11168,2016-02-25 23:13:08,0,47
3364,3364,25063,2016-02-25 23:17:58,0,13
3365,3365,22557,2016-02-25 23:56:21,0,46
3366,3366,62279,2016-02-26 01:13:51,0,0
3367,3367,43571,2016-02-26 01:27:21,0,2
3368,3368,16526,2016-02-26 01:37:54,1,16
3369,3369,45153,2016-02-26 01:41:05,0,3
3370,3370,40125,2016-02-26 01:43:09,0,12
3371,3371,16526,2016-02-26 01:53:58,0,17
3372,3372,47946,2016-02-26 02:23:07,0,19
3373,3373,46171,2016-02-26 02:24:35,1,21
3374,3374,40281,2016-02-26 02:32:59,0,4
3375,3375,13086,2016-02-26 02:50:30,1,42
3376,3376,61721,2016-02-26 02:56:09,0,1
3377,3377,40319,2016-02-26 03:02:51,0,12
3378,3378,55222,2016-02-26 03:11:40,1,5
3379,3379,62287,2016-02-26 03:12:25,0,0
3380,3380,51834,2016-02-26 03:24:39,0,18
3381,3381,60291,2016-02-26 03:27:39,0,3
3382,3382,13086,2016-02-26 03:29:12,0,43
3383,3383,37170,2016-02-26 03:38:39,0,123
3384,3384,56584,2016-02-26 03:56:48,0,37
3385,3385,41097,2016-02-26 04:06:26,0,5
3386,3386,17819,2016-02-26 04:14:09,0,5
3387,3387,48539,2016-02-26 04:35:23,0,4
3388,3388,62299,2016-02-26 06:00:54,0,0
3389,3389,28694,2016-02-26 06:03:31,0,7
3390,3390,55092,2016-02-26 07:14:18,1,1
3391,3391,60959,2016-02-26 07:48:56,0,5
3392,3392,61171,2016-02-26 09:32:48,0,1
3393,3393,43362,2016-02-26 11:53:11,0,6
3394,3394,38536,2016-02-26 12:32:56,0,12
3395,3395,38536,2016-02-26 12:52:23,0,13
3396,3396,62338,2016-02-26 13:34:58,0,0
3397,3397,61870,2016-03-02 11:34:46,0,2
3398,3398,33271,2016-02-26 14:51:47,0,25
3399,3399,48522,2016-02-26 14:58:47,0,1
3400,3400,33271,2016-02-26 15:11:19,0,26
3401,3401,59351,2016-02-26 15:18:09,0,3
3402,3402,34135,2016-02-26 15:23:11,0,5
3403,3403,38279,2016-02-26 15:26:47,0,30
3404,3404,61442,2016-02-26 16:25:10,0,0
3405,3405,52506,2016-02-26 16:31:08,0,32
3406,3406,52506,2016-02-26 16:36:56,0,33
3407,3407,52506,2016-02-26 16:39:50,0,34
3408,3408,36731,2016-02-26 16:47:27,0,21
3409,3409,51478,2016-02-26 17:32:23,0,11
3410,3410,37664,2016-02-26 18:05:29,0,14
3411,3411,37660,2016-02-26 18:13:38,0,8
3412,3412,37660,2016-02-26 18:14:50,0,9
3413,3413,42440,2016-02-26 18:26:59,0,7
3414,3414,44705,2016-02-26 18:46:56,0,1
3415,3415,58356,2016-02-26 18:31:04,0,13
3416,3416,49921,2016-02-26 19:08:55,0,6
3417,3417,51391,2016-02-26 19:11:23,0,4
3418,3418,42274,2016-02-26 19:20:01,0,10
3419,3419,61691,2016-02-26 20:12:52,0,1
3420,3420,31798,2016-02-26 20:13:58,0,16
3421,3421,52769,2016-02-26 20:58:18,0,3
3422,3422,62386,2016-02-26 20:59:12,0,0
3423,3423,51391,2016-02-26 21:26:00,0,5
3424,3424,34135,2016-02-26 21:45:17,0,6
3425,3425,62097,2016-02-26 21:57:15,0,0
3426,3426,37660,2016-02-26 22:07:24,0,10
3427,3427,39035,2016-02-26 22:16:55,0,11
3428,3428,55701,2016-02-26 22:17:57,0,10
3429,3429,24512,2016-02-26 22:31:47,0,7
3430,3430,39472,2016-02-26 22:22:06,0,6
3431,3431,28192,2016-02-26 22:37:13,0,26
3432,3432,62393,2016-02-26 22:42:00,0,0
3433,3433,62097,2016-02-26 22:45:40,0,1
3434,3434,9948,2016-02-27 00:11:25,0,202
3435,3435,24318,2016-02-27 00:11:32,0,29
3436,3436,48459,2016-02-27 00:26:37,0,34
3437,3437,46785,2016-02-27 01:05:13,0,0
3438,3438,62397,2016-02-27 01:04:01,0,0
3439,3439,62398,2016-02-27 01:32:35,0,0
3440,3440,51009,2016-02-27 01:33:54,0,1
3441,3441,34887,2016-02-27 02:34:59,0,37
3442,3442,20829,2016-02-27 02:42:04,0,5
3443,3443,46253,2016-02-27 02:51:16,0,6
3444,3444,51492,2016-02-27 02:55:28,0,15
3445,3445,47486,2016-02-27 02:58:34,0,26
3446,3446,51018,2016-02-27 03:10:49,0,2
3447,3447,61054,2016-02-27 03:59:54,0,3
3448,3448,12007,2016-02-27 04:36:26,0,44
3449,3449,32529,2016-02-27 04:39:46,0,9
3450,3450,62285,2016-02-27 05:24:02,0,0
3451,3451,60814,2016-02-27 05:33:15,0,2
3452,3452,22557,2016-02-27 06:39:11,0,47
3453,3453,56722,2016-02-27 06:51:52,0,1
3454,3454,62416,2016-02-27 07:03:25,0,0
3455,3455,53246,2016-02-27 08:43:25,0,4
3456,3456,62402,2016-02-27 09:23:13,0,0
3457,3457,19631,2016-02-27 09:49:42,1,4
3458,3458,62446,2016-02-27 12:56:09,1,0
3459,3459,21271,2016-02-27 13:27:41,0,12
3460,3460,37562,2016-02-27 13:44:22,0,14
3461,3461,55701,2016-02-27 13:46:32,0,11
3462,3462,55701,2016-02-27 14:05:39,0,12
3463,3463,62458,2016-02-27 14:21:13,0,0
3464,3464,25852,2016-02-27 14:54:57,0,4
3465,3465,28192,2016-02-27 15:42:07,0,27
3466,3466,41366,2016-02-27 15:40:31,0,17
3467,3467,47897,2016-02-27 15:49:32,0,3
3468,3468,56366,2016-02-27 16:19:10,0,0
3469,3469,53738,2016-02-27 16:54:34,0,3
3470,3470,29250,2016-02-27 17:26:45,0,5
3471,3471,39536,2016-02-27 17:28:57,0,15
3472,3472,53738,2016-02-27 17:36:23,0,4
3473,3473,10745,2016-02-27 18:15:20,0,42
3474,3474,32269,2016-02-27 19:09:30,1,4
3475,3475,61919,2016-02-27 19:38:24,0,1
3476,3476,52067,2016-02-27 19:39:46,0,1
3477,3477,56584,2016-02-27 19:43:37,0,38
3478,3478,25286,2016-02-27 19:49:42,0,3
3479,3479,56584,2016-02-27 19:49:52,0,39
3480,3480,49328,2016-02-27 20:19:42,0,28
3481,3481,49040,2016-02-27 21:01:12,1,5
3482,3482,42377,2016-02-27 21:04:43,0,5
3483,3483,40744,2016-02-27 21:34:39,0,26
3484,3484,49628,2016-02-27 21:40:00,0,25
3485,3485,49886,2016-02-27 22:19:16,0,15
3486,3486,37170,2016-02-27 22:12:19,0,124
3487,3487,49886,2016-02-27 22:23:42,0,16
3488,3488,39962,2016-02-27 23:02:06,0,14
3489,3489,14128,2016-02-27 22:54:11,0,64
3490,3490,38219,2016-02-27 22:54:31,0,17
3491,3491,15570,2016-02-27 23:00:50,0,25
3492,3492,51250,2016-02-27 23:14:28,0,1
3493,3493,47929,2016-02-27 23:33:13,0,31
3494,3494,47929,2016-02-27 23:43:31,0,32
3495,3495,52406,2016-02-28 00:50:38,1,13
3496,3496,45948,2016-02-28 01:56:33,1,11
3497,3497,9164,2016-02-28 02:07:47,0,8
3498,3498,62494,2016-02-28 02:08:23,0,0
3499,3499,47929,2016-02-28 03:32:01,0,33
3500,3500,16562,2016-02-28 03:36:44,0,37
3501,3501,61054,2016-02-28 04:17:11,0,4
3502,3502,49064,2016-02-28 04:46:38,0,1
3503,3503,62496,2016-02-28 06:07:04,0,0
3504,3504,61372,2016-02-28 06:27:05,0,1
3505,3505,57972,2016-03-01 04:20:55,0,1
3506,3506,61870,2016-02-28 07:42:08,1,1
3507,3507,55401,2016-02-28 08:11:50,0,13
3508,3508,10063,2016-02-28 22:40:05,0,10
3509,3509,49783,2016-02-28 10:25:47,0,3
3510,3510,16080,2016-02-28 12:03:07,0,12
3511,3511,16080,2016-02-28 12:11:08,0,13
3512,3512,30341,2016-02-28 13:09:38,0,12
3513,3513,59221,2016-02-28 13:29:22,0,7
3514,3514,19676,2016-02-28 13:36:00,0,21
3515,3515,50724,2016-02-28 14:06:26,0,6
3516,3516,60640,2016-02-28 14:42:33,0,11
3517,3517,48094,2016-02-28 15:01:20,0,20
3518,3518,48094,2016-02-28 15:16:54,0,21
3519,3519,48094,2016-02-28 15:27:12,0,22
3520,3520,48094,2016-02-28 15:50:03,0,23
3521,3521,52374,2016-02-28 15:35:18,0,5
3522,3522,35077,2016-02-28 15:56:18,0,8
3523,3523,52374,2016-02-28 16:05:10,0,6
3524,3524,25286,2016-02-28 16:18:19,0,4
3525,3525,37660,2016-02-28 16:36:59,0,11
3526,3526,46134,2016-03-01 18:17:21,0,2
3527,3527,37657,2016-02-28 17:05:54,0,11
3528,3528,36035,2016-02-28 17:40:41,0,16
3529,3529,57098,2016-02-28 18:05:32,0,3
3530,3530,25286,2016-02-28 18:36:28,0,5
3531,3531,54745,2016-02-28 18:48:41,0,24
3532,3532,13018,2016-02-28 19:15:48,0,19
3533,3533,59046,2016-02-28 19:28:21,0,9
3534,3534,20636,2016-02-28 19:24:18,0,9
3535,3535,62544,2016-02-28 19:29:52,0,0
3536,3536,55701,2016-02-28 20:02:16,0,13
3537,3537,32930,2016-02-28 20:52:01,0,12
3538,3538,62548,2016-02-28 20:58:18,0,0
3539,3539,57490,2016-02-28 21:02:33,0,3
3540,3540,57490,2016-02-28 21:15:46,0,4
3541,3541,52371,2016-02-28 21:19:37,0,22
3542,3542,20484,2016-02-28 21:20:47,0,94
3543,3543,62403,2016-02-28 22:09:16,0,0
3544,3544,54996,2016-02-28 22:13:21,0,5
3545,3545,55073,2016-02-28 22:30:52,0,4
3546,3546,39229,2016-02-28 22:44:20,0,10
3547,3547,50813,2016-02-28 22:46:49,0,5
3548,3548,52363,2016-02-28 23:23:43,0,22
3549,3549,52363,2016-02-28 23:34:10,0,23
3550,3550,62547,2016-02-28 23:37:06,0,0
3551,3551,52363,2016-02-28 23:41:56,0,24
3552,3552,49440,2016-02-28 23:47:22,0,19
3553,3553,52363,2016-02-28 23:49:47,0,25
3554,3554,32529,2016-02-29 00:07:06,0,10
3555,3555,52363,2016-02-29 00:11:31,0,26
3556,3556,48522,2016-02-29 00:30:40,1,2
3557,3557,21314,2016-02-29 00:38:50,0,24
3558,3558,56351,2016-02-29 00:40:23,0,1
3559,3559,44266,2016-02-29 00:39:25,0,8
3560,3560,47668,2016-02-29 01:19:31,0,18
3561,3561,20201,2016-02-29 01:10:16,0,2
3562,3562,40138,2016-02-29 01:19:52,0,10
3563,3563,47668,2016-02-29 01:53:38,0,19
3564,3564,59315,2016-02-29 02:00:26,0,4
3565,3565,34971,2016-02-29 02:04:32,0,39
3566,3566,47668,2016-02-29 02:11:27,0,20
3567,3567,40138,2016-02-29 02:14:02,0,11
3568,3568,15849,2016-02-29 02:43:48,0,4
3569,3569,41343,2016-02-29 02:47:29,0,69
3570,3570,41343,2016-02-29 02:57:26,0,70
3571,3571,22557,2016-02-29 03:28:23,1,48
3572,3572,41343,2016-02-29 03:32:33,0,71
3573,3573,26633,2016-02-29 03:33:42,0,24
3574,3574,60291,2016-02-29 03:39:49,0,4
3575,3575,42273,2016-02-29 03:47:20,0,1
3576,3576,45004,2016-02-29 05:04:01,0,84
3577,3577,46171,2016-02-29 05:31:41,0,22
3578,3578,49914,2016-02-29 05:35:20,0,8
3579,3579,23008,2016-02-29 05:40:21,0,6
3580,3580,40319,2016-02-29 05:52:33,0,13
3581,3581,56722,2016-02-29 06:11:09,0,2
3582,3582,40319,2016-02-29 06:32:21,0,14
3583,3583,59565,2016-02-29 06:32:57,0,3
3584,3584,37170,2016-02-29 06:57:22,0,125
3585,3585,48522,2016-02-29 13:42:34,1,3
3586,3586,10705,2016-02-29 13:51:46,0,37
3587,3587,10705,2016-02-29 14:12:11,0,38
3588,3588,15551,2016-02-29 14:26:35,0,41
3589,3589,35112,2016-02-29 15:08:58,0,2
3590,3590,50914,2016-02-29 15:26:00,0,2
3591,3591,21126,2016-02-29 16:27:07,0,22
3592,3592,62631,2016-02-29 16:31:51,0,0
3593,3593,15548,2016-02-29 16:32:33,0,11
3594,3594,56407,2016-02-29 16:43:40,0,4
3595,3595,56403,2016-02-29 16:45:44,0,7
3596,3596,55054,2016-02-29 17:23:37,0,7
3597,3597,12007,2016-02-29 17:28:57,0,45
3598,3598,24158,2016-02-29 17:43:00,0,13
3599,3599,62638,2016-02-29 17:46:28,0,0
3600,3600,14128,2016-02-29 17:52:46,0,65
3601,3601,40125,2016-02-29 18:24:16,1,13
3602,3602,31758,2016-02-29 18:31:46,0,31
3603,3603,51601,2016-02-29 18:44:07,0,6
3604,3604,45380,2016-02-29 18:46:49,0,6
3605,3605,37361,2016-02-29 18:50:27,0,66
3606,3606,14128,2016-02-29 18:52:52,0,66
3607,3607,60959,2016-02-29 19:06:05,0,6
3608,3608,51601,2016-02-29 19:10:01,0,7
3609,3609,62648,2016-02-29 21:22:31,0,0
3610,3610,51601,2016-02-29 19:40:03,0,8
3611,3611,16534,2016-02-29 19:41:44,0,12
3612,3612,22799,2016-02-29 19:57:36,0,8
3613,3613,46171,2016-02-29 20:29:05,0,23
3614,3614,21276,2016-02-29 20:31:11,0,4
3615,3615,27411,2016-02-29 20:41:50,0,80
3616,3616,30655,2016-02-29 20:46:19,1,10
3617,3617,55701,2016-02-29 20:54:55,0,14
3618,3618,22806,2016-02-29 21:03:59,0,31
3619,3619,55701,2016-02-29 21:04:47,0,15
3620,3620,41998,2016-02-29 21:07:09,0,9
3621,3621,22559,2016-02-29 21:27:39,0,1
3622,3622,62659,2016-02-29 21:28:22,0,0
3623,3623,20013,2016-03-11 18:43:59,0,2
3624,3624,34951,2016-02-29 21:34:12,0,8
3625,3625,25033,2016-02-29 21:38:36,0,19
3626,3626,25033,2016-02-29 21:48:38,0,20
3627,3627,52516,2016-02-29 21:48:52,0,6
3628,3628,37331,2016-02-29 21:56:01,0,30
3629,3629,49328,2016-02-29 22:31:34,0,29
3630,3630,14147,2016-02-29 22:45:53,0,10
3631,3631,62669,2016-02-29 23:06:17,0,0
3632,3632,10063,2016-02-29 23:02:27,0,11
3633,3633,17857,2016-03-01 08:20:57,0,19
3634,3634,61188,2016-02-29 23:17:33,0,8
3635,3635,61188,2016-02-29 23:28:24,0,9
3636,3636,22806,2016-02-29 23:30:08,0,32
3637,3637,55054,2016-02-29 23:32:48,0,8
3638,3638,60637,2016-03-01 00:06:49,0,1
3639,3639,54192,2016-03-01 00:37:50,0,0
3640,3640,52769,2016-03-01 01:15:42,0,4
3641,3641,23974,2016-03-01 01:18:00,0,50
3642,3642,15871,2016-03-01 01:21:21,0,9
3643,3643,60372,2016-03-01 01:36:50,0,2
3644,3644,23402,2016-03-01 01:42:57,0,24
3645,3645,60372,2016-03-01 01:55:09,0,3
3646,3646,17162,2016-03-01 02:01:13,0,10
3647,3647,35652,2016-03-01 02:01:20,0,22
3648,3648,9514,2016-03-01 02:15:44,0,25
3649,3649,9701,2016-03-01 02:20:11,0,18
3650,3650,9701,2016-03-01 02:24:39,0,19
3651,3651,9514,2016-03-01 02:25:55,0,26
3652,3652,19429,2016-03-01 02:50:37,0,11
3653,3653,56161,2016-03-01 02:52:10,0,8
3654,3654,12347,2016-03-01 02:59:08,0,46
3655,3655,17389,2016-03-01 03:04:43,0,0
3656,3656,12347,2016-03-01 03:07:13,0,47
3657,3657,59351,2016-03-01 03:20:29,0,4
3658,3658,9948,2016-03-01 03:29:53,0,203
3659,3659,17819,2016-03-01 03:53:30,0,6
3660,3660,62679,2016-03-01 03:42:51,0,0
3661,3661,18603,2016-03-01 04:02:14,0,23
3662,3662,18603,2016-03-01 04:17:17,0,24
3663,3663,34795,2016-03-01 04:46:40,0,12
3664,3664,26501,2016-03-01 04:47:33,0,1
3665,3665,55717,2016-03-01 04:41:22,0,6
3666,3666,26501,2016-03-01 05:07:28,0,2
3667,3667,32604,2016-03-01 05:08:28,0,17
3668,3668,48459,2016-03-01 05:15:01,1,35
3669,3669,46603,2016-03-01 05:36:17,0,21
3670,3670,19490,2016-03-01 05:42:54,0,19
3671,3671,46603,2016-03-01 05:46:34,0,22
3672,3672,48539,2016-03-01 05:48:07,0,5
3673,3673,57603,2016-03-01 05:57:42,0,2
3674,3674,38426,2016-03-01 08:32:07,0,5
3675,3675,62702,2016-03-01 10:13:16,0,0
3676,3676,62548,2016-03-01 12:11:52,0,1
3677,3677,29517,2016-03-01 13:34:49,0,6
3678,3678,39394,2016-03-01 13:44:39,0,19
3679,3679,39394,2016-03-01 14:11:00,0,20
3680,3680,38334,2016-03-01 15:18:10,0,7
3681,3681,61188,2016-03-01 16:14:02,0,10
3682,3682,43050,2016-03-01 16:21:17,0,2
3683,3683,37073,2016-03-01 16:52:40,0,110
3684,3684,30744,2016-03-01 17:05:22,0,1
3685,3685,52796,2016-03-01 17:12:17,0,1
3686,3686,56685,2016-03-01 17:14:41,0,3
3687,3687,45948,2016-03-01 18:46:34,0,12
3688,3688,21597,2016-03-01 17:22:06,0,2
3689,3689,37073,2016-03-01 17:32:37,0,111
3690,3690,62752,2016-03-01 17:37:56,1,0
3691,3691,62755,2016-03-01 18:06:54,0,0
3692,3692,35935,2016-03-01 18:11:14,0,4
3693,3693,52796,2016-03-01 18:19:09,0,2
3694,3694,52506,2016-03-01 18:23:08,0,35
3695,3695,54981,2016-03-01 18:48:38,0,6
3696,3696,62756,2016-03-01 18:51:35,0,0
3697,3697,42000,2016-03-01 19:02:01,0,22
3698,3698,60640,2016-03-01 19:15:58,0,12
3699,3699,62758,2016-03-01 19:16:33,0,0
3700,3700,58468,2016-03-07 18:08:44,0,4
3701,3701,61072,2016-03-01 19:41:32,0,2
3702,3702,55701,2016-03-01 19:51:59,0,16
3703,3703,22389,2016-03-01 19:54:04,0,28
3704,3704,22389,2016-03-01 19:59:05,0,29
3705,3705,44531,2016-03-01 20:17:22,0,42
3706,3706,8793,2016-03-01 20:19:38,0,6
3707,3707,44531,2016-03-01 20:27:49,0,43
3708,3708,16825,2016-03-01 20:30:11,0,8
3709,3709,44531,2016-03-01 20:37:40,0,44
3710,3710,44531,2016-03-01 20:45:37,0,45
3711,3711,44531,2016-03-01 20:52:39,0,46
3712,3712,44531,2016-03-01 21:00:18,0,47
3713,3713,61559,2016-03-01 21:36:31,0,1
3714,3714,44531,2016-03-01 21:06:25,0,48
3715,3715,44531,2016-03-01 21:19:59,0,49
3716,3716,47668,2016-03-01 21:35:03,0,21
3717,3717,48883,2016-03-01 21:51:46,0,14
3718,3718,62505,2016-03-01 21:56:53,0,0
3719,3719,48883,2016-03-01 22:12:42,0,15
3720,3720,49576,2016-03-01 22:32:53,0,3
3721,3721,62674,2016-03-01 22:52:38,0,0
3722,3722,62781,2016-03-01 23:17:49,0,0
3723,3723,57398,2016-03-12 23:52:00,0,8
3724,3724,62232,2016-03-01 23:31:16,0,1
3725,3725,58356,2016-03-01 23:55:54,0,14
3726,3726,34474,2016-03-02 00:07:10,0,24
3727,3727,55701,2016-03-02 00:10:53,0,17
3728,3728,55208,2016-03-02 00:47:06,0,5
3729,3729,9082,2016-03-02 00:58:39,0,20
3730,3730,59046,2016-03-02 01:38:24,0,10
3731,3731,9948,2016-03-02 01:37:47,0,204
3732,3732,47148,2016-03-02 02:36:59,0,5
3733,3733,16895,2016-03-02 01:42:09,0,10
3734,3734,37961,2016-03-02 01:42:27,0,16
3735,3735,53633,2016-03-02 02:01:05,0,5
3736,3736,54745,2016-03-02 02:11:08,0,25
3737,3737,25660,2016-03-02 02:54:23,0,5
3738,3738,36992,2016-03-02 02:50:36,0,1
3739,3739,20339,2016-03-02 03:36:02,0,3
3740,3740,48110,2016-03-02 03:54:30,0,17
3741,3741,35808,2016-03-02 04:23:23,0,15
3742,3742,59115,2016-03-02 04:06:43,0,21
3743,3743,59565,2016-03-02 04:07:46,0,4
3744,3744,52733,2016-03-02 04:11:18,0,6
3745,3745,47784,2016-03-02 04:25:14,0,1
3746,3746,8308,2016-03-02 04:30:18,0,7
3747,3747,44531,2016-03-02 04:33:08,0,50
3748,3748,56317,2016-03-02 04:36:17,0,1
3749,3749,44531,2016-03-02 04:45:28,0,51
3750,3750,36655,2016-03-02 04:49:24,0,13
3751,3751,29872,2016-03-02 04:52:54,0,13
3752,3752,46265,2016-03-02 05:09:33,0,4
3753,3753,48138,2016-03-02 05:27:13,0,2
3754,3754,57070,2016-03-02 06:09:04,0,3
3755,3755,48359,2016-03-02 06:14:23,1,2
3756,3756,50166,2016-03-02 06:18:40,0,9
3757,3757,19316,2016-03-02 08:48:02,0,6
3758,3758,42377,2016-03-02 09:35:44,0,6
3759,3759,18811,2016-03-02 09:45:04,0,5
3760,3760,61239,2016-03-02 10:46:39,0,3
3761,3761,42625,2016-03-02 14:48:33,0,9
3762,3762,21597,2016-03-02 14:53:43,0,3
3763,3763,61741,2016-03-02 15:02:36,0,1
3764,3764,62837,2016-03-02 15:19:11,0,0
3765,3765,42625,2016-03-13 22:46:54,0,10
3766,3766,58578,2016-03-02 16:27:38,0,2
3767,3767,25521,2016-03-02 16:33:59,0,5
3768,3768,54038,2016-03-02 17:04:48,0,17
3769,3769,57254,2016-03-02 17:21:40,0,5
3770,3770,20375,2016-03-02 18:13:19,0,5
3771,3771,24721,2016-03-02 18:13:34,0,7
3772,3772,44531,2016-03-02 18:38:12,0,52
3773,3773,42000,2016-03-02 19:22:32,0,23
3774,3774,57667,2016-03-02 19:45:11,0,3
3775,3775,32475,2016-03-02 20:03:11,0,13
3776,3776,17333,2016-03-02 20:21:54,0,3
3777,3777,14638,2016-03-02 20:46:45,0,26
3778,3778,60522,2016-03-02 20:56:30,1,9
3779,3779,56584,2016-03-02 21:07:02,0,40
3780,3780,50531,2016-03-02 21:18:43,0,2
3781,3781,44706,2016-03-02 21:28:15,0,12
3782,3782,56584,2016-03-02 22:17:26,0,41
3783,3783,61579,2016-03-02 22:23:09,0,1
3784,3784,46794,2016-03-02 22:34:03,0,5
3785,3785,62827,2016-03-02 22:26:44,0,0
3786,3786,15871,2016-03-02 22:46:18,0,10
3787,3787,22557,2016-03-02 23:16:15,0,49
3788,3788,14370,2016-03-02 23:27:56,0,4
3789,3789,40978,2016-03-02 23:35:33,1,8
3790,3790,62505,2016-03-02 23:41:48,0,1
3791,3791,18025,2016-03-03 00:15:48,0,28
3792,3792,62878,2016-03-03 00:47:26,0,0
3793,3793,30755,2016-03-03 01:13:48,0,20
3794,3794,49088,2016-03-03 01:32:08,0,2
3795,3795,36217,2016-03-03 02:19:26,0,8
3796,3796,48287,2016-03-03 01:50:29,0,12
3797,3797,53484,2016-03-03 01:54:19,0,15
3798,3798,41091,2016-03-03 01:57:03,0,21
3799,3799,60811,2016-03-03 01:57:20,0,3
3800,3800,54942,2016-03-03 01:59:37,0,0
3801,3801,53484,2016-03-03 02:04:30,0,16
3802,3802,41091,2016-03-03 02:12:20,0,22
3803,3803,34474,2016-03-03 02:17:58,0,25
3804,3804,62883,2016-03-03 02:30:18,0,0
3805,3805,39235,2016-03-03 02:37:31,0,16
3806,3806,56225,2016-03-03 02:38:02,0,2
3807,3807,38924,2016-03-03 02:41:20,0,25
3808,3808,41091,2016-03-03 02:50:44,0,23
3809,3809,48888,2016-03-03 03:03:04,0,7
3810,3810,35518,2016-03-03 03:16:51,0,24
3811,3811,46171,2016-03-03 03:30:25,0,24
3812,3812,41587,2016-03-03 03:47:04,0,3
3813,3813,27411,2016-03-03 03:51:26,0,81
3814,3814,27411,2016-03-03 04:05:33,0,82
3815,3815,20484,2016-03-03 04:08:11,0,95
3816,3816,39812,2016-03-03 04:35:15,0,4
3817,3817,29696,2016-03-03 05:06:25,0,4
3818,3818,30042,2016-03-03 05:05:15,0,6
3819,3819,44848,2016-03-03 05:16:06,0,30
3820,3820,26122,2016-03-03 05:48:54,0,16
3821,3821,44088,2016-03-03 06:04:29,0,17
3822,3822,57139,2016-03-03 06:12:14,0,6
3823,3823,18016,2016-03-03 06:32:43,0,56
3824,3824,48673,2016-03-03 16:43:37,0,4
3825,3825,50558,2016-03-03 07:19:36,0,6
3826,3826,23795,2016-03-03 07:28:20,0,39
3827,3827,48673,2016-03-03 17:06:28,0,5
3828,3828,19055,2016-03-03 09:48:06,0,6
3829,3829,60291,2016-03-03 11:54:05,0,5
3830,3830,31912,2016-03-03 12:45:26,0,78
3831,3831,62920,2016-03-03 13:05:38,0,0
3832,3832,31912,2016-03-03 13:11:14,0,79
3833,3833,41414,2016-03-03 13:31:20,0,4
3834,3834,62920,2016-03-03 13:30:17,0,1
3835,3835,45588,2016-03-03 14:06:19,0,5
3836,3836,15086,2016-03-03 14:54:18,0,2
3837,3837,21126,2016-03-03 14:56:51,0,23
3838,3838,54038,2016-03-03 15:15:50,0,18
3839,3839,54038,2016-03-03 15:22:19,0,19
3840,3840,48883,2016-03-04 00:10:32,0,16
3841,3841,49243,2016-03-04 20:41:45,0,2
3842,3842,22814,2016-03-03 15:50:49,0,24
3843,3843,18278,2016-03-03 16:47:14,0,14
3844,3844,55717,2016-03-03 16:50:23,0,7
3845,3845,62880,2016-03-03 18:10:22,1,0
3846,3846,62800,2016-03-03 18:47:31,0,0
3847,3847,52028,2016-03-03 19:03:29,0,2
3848,3848,52769,2016-03-03 19:08:32,0,5
3849,3849,62949,2016-03-03 19:27:32,0,0
3850,3850,62949,2016-03-03 19:44:07,0,1
3851,3851,62880,2016-03-03 19:49:06,0,1
3852,3852,31818,2016-03-03 19:54:30,0,13
3853,3853,37073,2016-03-03 20:30:40,0,112
3854,3854,24318,2016-03-03 20:47:28,1,30
3855,3855,49434,2016-03-03 21:00:24,0,6
3856,3856,49434,2016-03-03 21:17:51,0,7
3857,3857,20947,2016-03-03 21:31:15,0,5
3858,3858,62962,2016-03-03 21:50:00,0,0
3859,3859,60088,2016-03-03 21:55:28,0,7
3860,3860,62883,2016-03-03 22:01:32,0,1
3861,3861,62854,2016-03-03 22:39:23,0,0
3862,3862,33853,2016-03-03 22:46:09,0,39
3863,3863,33853,2016-03-03 22:52:11,0,40
3864,3864,35084,2016-03-03 22:57:05,0,3
3865,3865,33853,2016-03-03 23:02:30,0,41
3866,3866,35084,2016-03-03 23:06:43,0,4
3867,3867,33853,2016-03-03 23:08:39,0,42
3868,3868,16220,2016-03-03 23:31:20,0,8
3869,3869,9948,2016-03-03 23:48:50,0,205
3870,3870,56368,2016-03-04 00:05:07,0,4
3871,3871,37665,2016-03-04 00:14:32,0,30
3872,3872,28192,2016-03-04 00:53:04,0,28
3873,3873,32269,2016-03-04 01:09:00,0,5
3874,3874,62889,2016-03-04 01:09:34,0,0
3875,3875,56384,2016-03-04 02:51:52,0,3
3876,3876,62974,2016-03-04 01:30:14,0,0
3877,3877,28192,2016-03-04 01:34:09,0,29
3878,3878,18096,2016-03-04 01:46:10,0,2
3879,3879,62977,2016-03-04 02:01:55,0,0
3880,3880,34474,2016-03-04 02:22:57,0,26
3881,3881,59565,2016-03-04 02:30:11,0,5
3882,3882,27474,2016-03-04 02:29:16,0,9
3883,3883,62977,2016-03-04 03:01:46,1,1
3884,3884,23856,2016-03-04 02:34:42,1,15
3885,3885,9701,2016-03-04 02:49:54,0,20
3886,3886,58921,2016-03-04 02:59:14,1,0
3887,3887,11816,2016-03-04 03:09:12,0,20
3888,3888,19745,2016-03-04 03:23:48,0,2
3889,3889,46171,2016-03-11 02:15:37,0,25
3890,3890,62977,2016-03-04 04:27:52,1,2
